,Date,Aarau,Bern,Delemont,Karlsruhe,London,Padova,Paris,Rovereto,Schaffhausen,Schloss Marschlins,St. Petersburg,Valencia,Vevey,Zitenice,Zurich
266,1806-09-24,,951.6,980.2,1008.0,,1021.0,,1005.0,976.2,,1018.0,,,,
267,1806-09-25,,952.7,981.7,1011.4,,1021.2,,1011.0,976.1,,1015.6,,,,
268,1806-09-26,,956.6,985.0,1014.0,,1026.3,,1011.8,979.9,,1019.6,,,,
269,1806-09-27,,957.6,986.0,1014.6,,1027.0,,1012.5,982.9,,1011.7,,,,
270,1806-09-28,,956.8,983.0,1011.4,,1025.6,,1008.0,981.2,,1006.5,,,,
271,1806-09-29,,954.0,981.0,1008.4,,1023.3,,1009.5,978.3,,1023.4,,,,
272,1806-09-30,,953.7,981.7,1008.6,,1022.5,,1005.0,977.9,,1027.6,,,,
273,1806-10-01,,953.3,980.7,1009.9,,1019.6,,1001.9,977.6,951.3,1021.6,,,,
274,1806-10-02,,953.8,981.7,1009.4,,1016.7,,1001.9,977.6,952.1,1024.2,,,,
275,1806-10-03,,954.1,978.2,1006.5,,1020.7,,1007.9,976.9,952.1,1023.5,,,,
276,1806-10-04,,,979.5,1007.4,,1022.4,,1007.9,975.1,950.8,1023.0,,,,
277,1806-10-05,,957.6,984.0,1013.5,,1023.5,,1007.9,980.4,955.4,1022.8,,,,
278,1806-10-06,,958.5,986.5,1015.6,,1023.5,,1007.9,983.4,957.9,1017.1,,,,
279,1806-10-07,,958.5,986.8,1018.1,,1024.0,,1009.4,983.5,957.6,1005.4,,,,
280,1806-10-08,,958.1,984.8,1015.8,,1024.2,,1007.9,983.6,956.7,1005.2,,,,
281,1806-10-09,,,983.5,1014.7,,1022.2,,1007.9,983.1,955.4,992.9,,,,
282,1806-10-10,,,980.2,1009.8,,1019.7,,1001.9,979.8,952.3,1012.8,,,,
283,1806-10-11,,,977.7,1009.1,,1015.5,,995.9,976.2,949.1,1011.1,,,,
284,1806-10-12,,,978.7,1009.8,,1021.1,,1003.4,977.1,951.3,1009.0,,,,
285,1806-10-13,,,976.5,1005.8,,1019.4,,1001.9,975.9,949.3,1011.1,,,,
286,1806-10-14,,946.6,973.5,1001.7,,1014.5,,995.9,971.5,945.6,1014.9,,,,
287,1806-10-15,,944.8,973.0,1002.5,,1013.8,,997.4,971.5,945.3,1020.6,,,,
288,1806-10-16,,941.9,972.0,1003.7,,1014.8,,994.4,971.5,944.1,1019.6,,,,
289,1806-10-17,,940.2,966.5,999.1,,1014.3,,995.9,965.8,938.6,1006.0,,,,
290,1806-10-18,,936.0,963.9,991.9,,1007.9,,988.3,962.2,935.1,1008.5,,,,
291,1806-10-19,,933.0,960.4,987.9,,1001.6,,982.3,957.0,930.1,1013.7,,,,
292,1806-10-20,,938.5,966.5,995.7,,1004.6,,988.3,962.9,936.6,1007.2,,,,
293,1806-10-21,,938.9,966.5,992.4,,1008.5,,991.4,963.9,938.1,1004.7,,,,
294,1806-10-22,,934.8,958.9,981.5,,1007.0,,986.8,956.0,933.8,1012.0,,953.3,,
295,1806-10-23,,943.6,964.9,996.4,,1003.6,,982.3,968.3,941.1,1003.0,,975.5,,
296,1806-10-24,,955.1,981.7,1012.3,,1016.8,,1001.9,979.8,955.2,998.7,,980.7,,
297,1806-10-25,,963.3,991.0,1023.0,,1028.9,,1013.9,989.8,963.1,1007.1,,,,
298,1806-10-26,,963.0,989.0,1018.8,,1033.9,,1018.9,989.4,963.9,1014.5,,,,
299,1806-10-27,,958.5,984.8,1013.8,,1029.4,,1015.4,985.0,958.4,992.1,,982.4,,
300,1806-10-28,,955.7,982.5,1010.1,,1022.7,,1004.9,981.8,955.1,1005.7,,979.8,,
301,1806-10-29,,957.3,984.5,1015.0,,1021.6,,1004.9,982.3,957.2,1014.0,,,,
302,1806-10-30,,955.2,982.5,1012.7,,1022.0,,1003.9,980.7,954.1,1023.5,,977.8,,
303,1806-10-31,,952.5,979.5,1008.3,,1022.3,,1004.9,977.5,951.3,1015.3,,975.6,,
304,1806-11-01,,949.6,976.2,1004.8,,1020.0,,1001.0,976.3,950.0,1022.5,,972.8,,
305,1806-11-02,,941.7,969.2,996.0,,1016.0,,995.0,967.6,944.0,1018.9,,963.2,,
306,1806-11-03,,929.5,962.2,985.6,,1005.0,,982.9,955.8,930.5,1018.5,,947.4,,
307,1806-11-04,,924.1,953.2,979.4,,998.8,,979.9,948.2,923.5,1013.0,,943.1,,
308,1806-11-05,,935.2,962.7,988.0,,995.9,,978.4,957.1,933.0,1016.8,,956.5,,
309,1806-11-06,,944.2,972.0,1000.2,,1002.3,,987.4,969.3,942.5,1016.3,,965.9,,
310,1806-11-07,,955.5,982.5,1013.4,,1014.0,,999.5,979.9,952.5,1025.5,,977.9,,
311,1806-11-08,,962.4,991.8,1023.4,,1026.7,,1010.8,988.9,961.1,1033.3,,985.9,,
312,1806-11-09,,961.1,989.3,1020.3,,1029.9,,1013.0,988.4,961.1,1026.9,,985.8,,
313,1806-11-10,,956.6,982.7,1011.9,,1024.9,,1005.0,983.1,954.8,1013.5,,981.1,,
314,1806-11-11,,953.9,981.2,1013.4,,1022.6,,1005.5,981.8,954.0,1007.7,,976.5,,
315,1806-11-12,,955.7,981.2,1010.4,,1025.1,,1007.0,981.6,952.8,1011.8,,980.1,,
316,1806-11-13,,957.0,982.5,1009.5,,1018.4,,998.0,981.3,954.3,994.2,,981.7,,
317,1806-11-14,,958.7,985.3,1014.1,,1016.2,,999.0,982.9,957.6,995.1,,983.2,,
318,1806-11-15,,952.6,979.0,1006.5,,1022.9,,1005.5,979.6,952.5,1011.3,,977.7,,
319,1806-11-16,,951.6,977.7,1003.4,,1018.9,,999.5,977.1,949.0,1003.6,,976.3,,
320,1806-11-17,,955.9,982.2,1009.8,,1016.6,,999.5,980.6,953.0,1001.2,,980.2,,
321,1806-11-18,,955.6,982.5,1011.2,,1023.9,,1007.0,982.7,955.1,1015.0,,980.7,,
322,1806-11-19,,952.3,979.5,1003.4,,1023.5,,1008.0,977.5,951.0,1020.8,,975.8,,
323,1806-11-20,,942.6,968.5,994.6,,1014.9,,995.0,966.3,942.0,1015.2,,965.9,,
324,1806-11-21,,938.1,966.2,992.0,,1007.9,,987.4,963.3,937.7,1013.5,,959.5,,
325,1806-11-22,,937.8,965.2,992.4,,999.0,,979.9,963.3,936.0,1015.6,,959.9,,
326,1806-11-23,,951.7,978.5,1005.3,,1012.0,,999.5,976.4,949.5,1014.7,,975.4,,
327,1806-11-24,,956.8,982.0,1008.2,,1020.0,,1004.0,980.1,955.3,1012.5,,980.4,,
328,1806-11-25,,953.9,980.5,1004.1,,1018.7,,999.5,979.1,952.3,1004.9,,977.4,,
329,1806-11-26,,951.4,975.7,998.9,,1015.4,,996.0,973.7,946.5,1006.5,,974.9,,
330,1806-11-27,,956.3,982.0,1006.8,,1013.4,,999.0,977.5,951.5,1015.5,,979.8,,
331,1806-11-28,,962.5,987.8,1016.0,,1025.3,,1008.5,985.1,960.8,1027.1,,986.5,,
332,1806-11-29,,956.9,982.0,1006.4,,1025.8,,1010.0,980.4,954.0,1019.9,,980.4,,
333,1806-11-30,,951.8,977.7,1002.5,,1013.4,,993.9,975.5,947.5,1004.6,,975.3,,
334,1806-12-01,,939.4,964.2,986.6,,1007.8,,986.0,963.6,,996.6,,962.3,,
335,1806-12-02,,925.4,948.9,970.5,,989.6,,965.0,945.4,,991.2,,948.4,,
336,1806-12-03,,938.5,964.7,991.8,,995.6,,984.5,960.0,,975.7,,962.1,,
337,1806-12-04,,947.7,972.0,1000.8,,1010.8,,995.1,969.0,,975.2,,971.2,,
338,1806-12-05,,947.9,973.0,1000.6,,1015.8,,1001.1,972.1,,993.7,,971.2,,
339,1806-12-06,,946.4,972.0,997.7,,1020.9,,1002.6,971.8,,1010.0,,968.3,,
340,1806-12-07,,939.8,967.7,993.7,,1014.8,,995.1,966.5,,1005.0,,961.2,,
341,1806-12-08,,933.4,960.9,986.8,,1009.5,,990.6,959.3,,1009.3,,954.3,,
342,1806-12-09,,936.6,963.7,990.8,,1005.5,,986.0,962.2,,1016.9,,957.9,,
343,1806-12-10,,939.3,966.2,993.0,,1003.9,,986.0,963.5,,1013.2,,961.1,,
344,1806-12-11,,942.1,967.2,994.1,,1009.3,,998.1,967.0,,1008.5,,966.0,,
345,1806-12-12,,947.7,973.7,998.6,,1018.2,,1001.1,972.2,,1013.3,,974.2,,
346,1806-12-13,,950.7,974.7,998.7,,1022.6,,1007.1,974.3,,1018.2,,974.2,,
347,1806-12-14,,952.7,976.5,1002.9,,1026.8,,1010.1,976.5,,1006.5,,977.2,,
348,1806-12-15,,956.1,980.5,1006.4,,1026.2,,1010.1,980.2,,997.7,,981.3,,
349,1806-12-16,,958.0,984.0,1009.3,,1025.7,,1008.6,981.1,,994.2,,982.9,,
350,1806-12-17,,955.4,983.0,1007.2,,1023.6,,1005.6,980.8,,988.2,,979.4,,
351,1806-12-18,,953.4,979.0,1005.8,,1024.8,,1007.1,979.6,,1004.2,,976.3,,
352,1806-12-19,,953.0,979.0,1005.6,,1025.2,,1008.6,978.4,,1008.8,,976.6,,
353,1806-12-20,,948.6,975.2,1001.1,,1024.8,,1004.1,975.3,,1019.9,,970.5,,
354,1806-12-21,,947.8,972.7,998.5,,1013.4,,996.1,971.8,,1018.0,,972.7,,
355,1806-12-22,,955.9,980.0,1007.2,,1018.1,,1004.1,979.6,,1018.0,,980.1,,
356,1806-12-23,,962.0,984.8,1013.6,,1028.6,,1014.1,985.3,,1007.0,,988.3,,
357,1806-12-24,,966.7,993.3,1020.3,,1030.3,,1014.6,989.9,,1000.0,,993.6,,
358,1806-12-25,,966.3,992.5,1020.7,,1032.2,,1017.6,991.6,,1004.7,,993.4,,
359,1806-12-26,,962.6,990.0,1016.1,,1022.2,,1002.6,987.8,,983.3,,988.6,,
360,1806-12-27,,960.0,988.0,1016.0,,1020.1,,1004.1,988.3,,981.3,,984.2,,
361,1806-12-28,,954.7,982.2,1010.0,,1022.9,,1004.1,981.8,,987.9,,981.4,,
362,1806-12-29,,948.4,976.2,1001.8,,1019.5,,999.6,975.3,,996.5,,970.7,,
363,1806-12-30,,949.9,975.5,1001.9,,1013.9,,1001.1,974.8,,1010.0,,973.8,,
364,1806-12-31,,954.9,980.7,1011.5,,1018.8,,1001.1,976.6,,1012.8,,980.4,,
365,1807-01-01,982.6,964.9,990.5,1025.3,1039.5,1020.5,1037.8,1007.5,988.1,,1012.3,1008.024602,985.5,995.5149279,978.3
366,1807-01-02,984.4,965.8,993.3,1028.8,1041.0,1032.1,1042.0,1014.5,991.5,,1009.8,1007.521988,989.9,1000.281213,981.5
367,1807-01-03,986.4,961.6,989.0,1019.5,1032.3,1028.9,1033.3,1013.5,988.0,,987.7,1004.523411,985.5,992.2020519,975.3
368,1807-01-04,982.9,957.7,986.5,1016.0,1030.9,1015.9,1028.9,995.5,984.7,,988.9,1001.881707,980.6,981.1109715,
369,1807-01-05,981.1,961.7,987.8,1022.4,1037.7,1021.6,1036.0,1007.5,988.2,,1000.5,1001.881707,983.9,988.2874335,
370,1807-01-06,985.6,965.1,991.0,1024.6,1037.0,1029.5,1037.5,1013.5,989.8,,1010.5,1013.591372,990.1,991.5687405,979.3
371,1807-01-07,985.8,963.3,993.0,1021.3,1033.2,1025.5,1033.3,1007.5,988.3,,996.6,1015.380113,987.8,989.310389,977.2
372,1807-01-08,983.5,957.6,983.7,1015.2,1023.0,1024.3,1024.1,1007.5,984.3,,1006.0,1007.809196,981.1,987.1725548,971.1
373,1807-01-09,979.5,954.3,980.0,1013.7,1013.8,1023.3,1017.7,1007.5,980.9,,1013.5,1016.952379,977.0,990.3407684,968.0
374,1807-01-10,976.8,957.1,982.8,1015.5,1018.7,1027.0,1019.2,1010.5,981.7,,1006.3,1010.808628,980.2,992.8015697,971.2
375,1807-01-11,981.7,960.5,985.8,1019.3,1029.0,1029.4,1027.7,1012.0,984.0,,991.6,1007.880998,984.2,993.9844787,975.0
376,1807-01-12,982.9,956.7,982.7,1011.9,1023.3,1026.4,1023.7,1006.0,982.5,,986.4,980.8841859,979.5,986.4883665,970.4
377,1807-01-13,956.7,949.1,974.5,999.6,1011.6,1014.1,1013.1,989.5,971.7,,972.8,1005.096118,972.6,970.2967642,960.7
378,1807-01-14,986.6,950.8,977.7,1006.4,1021.7,1005.6,1021.3,985.5,974.8,,990.3,1003.667456,975.4,972.6955201,964.3
379,1807-01-15,974.8,955.0,982.0,1011.1,1025.5,1019.8,1023.1,1003.0,979.7,,994.7,1001.953081,978.0,969.5551392,969.1
380,1807-01-16,956.0,949.0,972.5,1000.0,1013.1,1012.9,1016.1,989.5,972.6,,999.6,1008.024602,974.8,966.8268936,960.8
381,1807-01-17,991.1,954.4,979.7,1007.6,1016.9,1014.0,1021.2,995.5,978.4,,1005.7,1007.378384,976.2,984.0922729,966.6
382,1807-01-18,953.5,942.9,968.0,995.5,1005.1,1011.0,1003.4,987.9,967.6,,1005.2,1007.306582,967.1,972.0046295,955.0
383,1807-01-19,964.2,942.9,969.0,997.4,1007.3,1004.1,1010.6,986.4,967.9,,996.9,1006.054857,965.2,973.4366486,955.7
384,1807-01-20,958.6,931.1,951.4,984.1,988.1,1002.1,993.4,981.9,956.4,,998.7,1005.807614,951.7,969.9694219,943.9
385,1807-01-21,952.1,924.7,959.4,981.2,984.2,996.3,986.4,975.9,951.1,,1002.5,1007.665592,942.9,968.9299975,938.3
386,1807-01-22,947.2,931.8,969.7,988.5,994.7,996.0,999.4,975.9,959.4,,1018.8,994.3825921,951.7,966.0502604,945.2
387,1807-01-23,955.0,940.4,982.0,996.6,1008.1,1000.3,1009.3,983.4,960.9,,1033.5,984.5412624,962.2,972.3956756,951.8
388,1807-01-24,983.8,951.7,984.8,1011.7,1026.2,1005.8,1025.3,991.0,978.9,,1028.7,994.9601003,972.7,984.0704893,965.9
389,1807-01-25,977.8,957.7,987.8,1022.6,1036.3,1015.8,1035.1,1000.0,984.4,,1023.5,1006.270103,978.3,996.0676913,973.4
390,1807-01-26,982.5,960.5,988.0,1024.2,1037.8,1021.7,1036.3,1004.5,985.3,,1024.1,1007.59379,982.5,999.3669218,976.0
391,1807-01-27,982.9,960.4,988.5,1021.2,1038.1,1019.8,1032.6,1000.0,984.5,,1006.4,1010.880644,981.7,993.3847898,975.0
392,1807-01-28,982.9,961.0,986.0,1023.3,1041.4,1021.8,1039.0,1006.0,986.5,,1014.8,1011.45677,981.0,994.8998822,976.6
393,1807-01-29,982.8,958.1,982.2,1018.0,1033.7,1025.3,1030.2,1007.5,986.3,,999.6,1011.45677,980.8,991.0198273,972.7
394,1807-01-30,980.2,955.8,975.5,1013.6,1027.6,1023.3,1024.9,1004.5,983.0,,1012.0,1008.168207,979.4,990.0865004,969.8
395,1807-01-31,973.3,949.3,,1005.7,1011.0,1019.7,1015.8,998.5,976.5,,1002.8,1006.667956,970.8,979.9319127,962.9
396,1807-02-01,965.0,941.4,967.7,999.1,1006.8,1010.4,1003.1,992.2,967.3,941.6,1002.6,1011.528786,962.7,977.7928764,955.4
397,1807-02-02,966.3,941.6,968.5,997.6,1003.5,1009.8,1008.8,990.7,966.7,938.6,1006.5,1006.954737,961.8,979.0905231,955.1
398,1807-02-03,950.3,929.1,955.9,983.0,987.1,996.6,989.8,978.6,954.2,928.4,1012.0,,949.1,965.1502135,942.5
399,1807-02-04,958.6,938.3,963.7,991.2,994.7,1000.2,998.2,986.1,961.8,935.6,1010.0,999.3801877,958.9,970.2737071,956.8
400,1807-02-05,960.0,940.2,963.9,991.5,996.2,1008.8,997.9,989.2,962.1,939.1,1005.9,997.6664545,963.3,968.7740568,951.7
401,1807-02-06,963.2,940.9,967.2,992.0,1002.5,1005.1,1006.6,986.1,962.6,937.6,1003.5,1000.025545,964.1,967.6055248,951.7
402,1807-02-07,960.9,943.1,972.0,997.7,1012.3,998.1,1013.6,982.0,964.1,935.4,1001.3,995.3148367,966.9,967.1364407,955.0
403,1807-02-08,973.5,952.8,976.0,1007.0,1009.9,1014.1,1016.9,998.2,977.1,950.6,1005.9,1010.088471,978.0,978.81134,964.9
404,1807-02-09,972.0,950.5,975.7,1000.2,1004.6,1015.1,1012.9,996.7,971.5,947.1,1005.4,1010.016455,976.4,973.7224827,961.9
405,1807-02-10,967.7,948.3,975.0,997.6,1010.4,1008.9,1015.9,987.6,971.1,945.1,1001.6,1009.656376,974.8,965.6370044,958.3
406,1807-02-11,977.7,956.8,981.0,1007.5,1012.7,1017.8,1021.1,1001.2,979.0,957.4,1003.7,1014.222732,983.1,979.5509628,968.5
407,1807-02-12,983.2,964.0,991.3,1019.1,1023.5,1023.9,1030.5,1007.2,986.6,965.7,1004.2,1012.652389,989.1,984.0896106,977.5
408,1807-02-13,983.9,963.8,989.0,1019.3,1023.3,1027.9,1025.9,1011.7,989.0,967.5,1020.0,1016.010618,988.4,997.5826126,977.6
409,1807-02-14,983.8,963.2,989.5,1020.3,1027.4,1026.8,1031.1,1011.7,988.0,965.7,1019.4,1015.793288,987.0,995.1838567,977.0
410,1807-02-15,983.7,960.8,986.3,1016.5,1021.5,1027.9,1023.4,1013.2,986.6,964.4,1018.3,1016.010618,985.1,996.0833902,974.1
411,1807-02-16,981.0,957.4,983.2,1010.7,1016.0,1027.5,1020.7,1011.7,983.3,960.6,1012.4,1013.013536,980.7,991.7271967,971.7
412,1807-02-17,970.6,948.2,974.0,1001.2,1010.4,1023.6,1010.7,1005.4,972.2,949.1,1000.0,1016.879936,971.0,984.9889443,961.3
413,1807-02-18,960.8,934.4,954.2,986.5,1006.6,999.3,998.9,974.1,958.8,930.1,1003.7,1015.163104,955.6,967.8190461,947.0
414,1807-02-19,962.8,942.7,967.5,1001.4,1024.7,1000.3,1018.5,986.1,966.9,938.1,1007.0,1010.520565,963.0,969.8121551,959.9
415,1807-02-20,982.0,957.5,972.0,1014.3,1024.7,1015.4,1017.1,999.7,982.1,954.1,1018.5,1001.453459,978.5,988.6641994,971.5
416,1807-02-21,980.2,955.3,969.4,1006.6,1013.2,1019.5,1015.7,1001.2,978.6,952.1,1022.5,,980.0,980.7712588,968.0
417,1807-02-22,979.1,955.9,968.2,1005.4,1009.7,1021.4,1019.7,1004.2,977.5,953.1,999.5,1011.384755,980.1,980.150994,968.8
418,1807-02-23,972.7,951.3,963.7,1002.8,1013.0,1018.7,1011.5,999.7,974.1,947.4,986.4,1015.524786,975.6,974.4727278,963.0
419,1807-02-24,974.6,953.3,966.9,1008.2,1018.2,1019.5,1018.7,1002.7,976.4,949.4,1000.3,1014.241437,977.2,983.7705593,966.0
420,1807-02-25,976.8,954.5,967.7,1004.0,1005.3,1022.3,1014.5,1005.7,977.6,952.1,1007.5,1015.018431,979.7,980.2116948,966.3
421,1807-02-26,972.5,950.0,964.5,1000.5,1013.3,1018.2,1013.8,999.7,974.0,947.6,1007.2,1016.227947,974.2,971.7959866,960.1
422,1807-02-27,971.0,947.7,963.2,1005.4,1019.7,1009.5,1019.0,989.2,972.8,943.6,1003.5,1016.010618,970.4,978.6717485,961.7
423,1807-02-28,979.5,954.6,969.2,1016.5,1035.7,1019.6,1028.3,1002.7,980.8,952.1,1013.7,,977.3,995.1517744,969.4
424,1807-03-01,982.9,962.5,989.8,1023.0,1040.7,1031.9,1032.3,1014.3,988.2,961.1,1023.3,1001.02521,986.9,1000.566642,978.1
425,1807-03-02,983.5,959.9,987.3,1020.6,1038.1,1030.4,1031.7,1011.8,986.9,960.0,1032.3,1005.239294,978.5,999.9667819,974.7
426,1807-03-03,977.2,953.2,980.0,1009.3,1025.8,1027.9,1019.8,1007.3,978.6,953.5,1016.0,1011.240723,974.6,994.2113845,966.7
427,1807-03-04,969.1,944.5,971.0,997.7,1015.9,1019.0,1012.3,996.8,969.8,942.0,998.2,1007.528299,965.1,978.5113672,957.2
428,1807-03-05,957.4,935.2,963.4,992.6,1015.6,1003.7,1006.8,981.7,961.6,931.5,1001.8,1001.596208,956.2,967.6770575,948.6
429,1807-03-06,961.5,940.8,968.2,998.9,1015.4,998.8,1012.8,980.2,967.2,935.5,1001.6,997.0269672,959.5,975.9507755,954.7
430,1807-03-07,966.0,940.5,968.5,999.4,1017.4,1000.6,1012.2,983.2,966.8,937.0,1007.8,996.7427507,960.3,976.8933429,955.4
431,1807-03-08,961.9,937.7,966.2,997.5,1012.5,992.7,1012.2,974.2,964.8,935.0,989.4,1002.524079,955.2,978.1903479,951.6
432,1807-03-09,955.8,934.0,961.2,991.7,1000.5,995.9,996.5,981.7,959.8,931.5,1016.0,1001.094562,953.9,968.7740568,946.3
433,1807-03-10,966.7,943.7,971.0,1003.0,1020.6,1012.0,1014.0,996.8,969.6,939.7,1016.7,1002.595453,963.5,981.8309169,958.5
434,1807-03-11,969.4,946.4,973.5,1007.9,1025.3,1019.9,1015.8,1002.8,971.8,945.5,983.8,1000.310616,967.3,989.0104162,961.0
435,1807-03-12,972.7,950.0,976.5,1011.0,1029.4,1020.1,1019.7,1004.3,977.6,947.0,1019.7,1002.23858,971.2,992.2930922,964.2
436,1807-03-13,972.9,950.0,975.7,1008.6,1026.5,1018.6,1019.1,1001.3,977.6,947.5,1014.7,1005.382471,971.1,989.4514779,963.5
437,1807-03-14,973.3,948.8,974.7,1006.4,1023.7,1015.1,1018.2,995.3,975.6,946.0,997.3,1008.024602,971.0,981.9230838,962.3
438,1807-03-15,966.7,942.4,971.2,1000.9,1019.6,1003.3,1013.3,983.2,968.9,939.0,995.4,1010.880644,963.2,972.1182037,956.4
439,1807-03-16,966.5,940.9,968.7,1000.8,1011.2,1000.9,1013.0,981.7,968.8,937.5,1001.8,1007.880998,960.8,978.0718884,955.3
440,1807-03-17,961.6,939.2,965.2,991.6,1003.3,1007.7,1001.8,987.7,963.1,936.5,1009.0,995.9533623,961.5,971.8891218,951.8
441,1807-03-18,967.9,946.1,971.5,998.6,997.2,1015.1,1005.4,999.8,970.3,943.5,1014.9,1000.524419,968.5,975.6507599,958.8
442,1807-03-19,972.4,951.6,977.0,1003.6,1007.7,1022.6,1012.9,1005.8,974.4,948.0,1014.9,998.8108999,975.2,978.6509159,964.1
443,1807-03-20,976.0,956.6,982.5,1013.8,1021.9,1025.7,1022.3,1008.8,981.4,955.3,1010.8,1005.167706,980.6,989.9950393,969.4
444,1807-03-21,982.8,959.7,985.5,1016.5,1027.3,1025.6,1027.4,1008.8,982.6,958.6,1008.2,1016.51772,983.3,990.2103075,973.5
445,1807-03-22,983.2,959.2,986.5,1021.4,1036.9,1024.1,1030.8,1005.8,983.9,959.1,1020.7,1016.30039,982.2,996.3832347,974.0
446,1807-03-23,982.9,958.1,986.0,1022.8,1036.9,1026.3,1029.3,1007.3,984.6,957.3,1034.3,1011.803486,980.3,1002.95218,974.2
447,1807-03-24,981.4,955.2,983.0,1019.5,1036.2,1024.4,1029.9,1004.3,983.9,955.0,1027.1,1011.731363,975.7,999.123992,971.8
448,1807-03-25,975.7,951.0,979.0,1012.6,1031.6,1016.8,1024.9,996.8,979.6,945.5,1014.7,1007.019373,972.5,993.2950228,965.6
449,1807-03-26,971.0,945.9,972.5,1006.3,1027.2,1012.6,1019.5,993.8,973.0,941.5,1005.4,996.7427507,965.9,985.5512749,964.4
450,1807-03-27,961.3,938.6,966.0,997.1,1015.5,1005.6,1006.5,984.7,965.4,934.5,998.6,992.5998348,959.3,977.3114759,
451,1807-03-28,960.5,939.6,966.5,996.3,1012.2,1007.6,1008.0,987.7,965.6,935.5,1003.0,996.5209406,957.0,974.1727977,951.5
452,1807-03-29,956.7,935.0,963.9,993.7,1011.0,994.1,1005.8,975.7,961.6,930.7,1010.2,996.4499933,954.3,972.0732874,948.6
453,1807-03-30,958.0,937.7,964.4,995.6,1014.5,999.1,1007.3,977.2,963.1,933.5,1016.3,996.5209406,957.3,971.289005,950.9
454,1807-03-31,961.0,938.9,966.0,996.8,1007.8,1002.6,1008.8,,965.6,935.0,1006.3,994.3117517,958.7,973.8728677,951.8
455,1807-04-01,959.4,937.2,964.4,994.9,1004.9,1004.1,1004.9,984.7,964.8,933.4,1011.8,992.5998348,958.2,975.5672873,950.7
456,1807-04-02,961.1,941.5,968.2,997.9,1012.9,1004.6,1009.4,995.3,967.2,936.4,1017.1,991.5948265,963.2,974.828272,954.5
457,1807-04-03,971.2,947.3,973.5,1003.9,1018.8,1012.0,1012.4,996.8,972.3,943.4,1015.5,996.1662042,970.0,980.7712588,960.6
458,1807-04-04,973.3,951.0,976.5,1007.9,1024.8,1014.5,1021.8,1004.3,975.6,946.6,1011.6,1003.310048,974.5,985.8512906,964.0
459,1807-04-05,978.4,957.4,982.0,1017.1,1026.9,1018.9,1027.5,1005.8,981.8,954.4,1015.2,1006.381175,979.1,989.4868114,972.2
460,1807-04-06,979.8,956.4,980.5,1013.3,1024.6,1024.8,1022.3,1007.3,981.6,954.9,1015.8,1006.30948,979.2,992.7684607,969.8
461,1807-04-07,977.2,953.2,979.5,1010.1,1022.8,1023.5,1020.2,1004.3,979.1,950.9,1013.0,,975.3,987.96958,968.9
462,1807-04-08,979.0,955.5,982.0,1014.5,1028.2,1021.6,1026.8,1004.3,979.9,954.4,1008.6,1002.845902,977.6,990.3690203,968.8
463,1807-04-09,981.7,957.9,984.0,1015.5,1029.3,1024.9,1029.3,1007.3,982.3,956.0,1008.3,1002.23858,981.3,992.4852563,
464,1807-04-10,978.2,955.0,984.5,1008.9,1019.2,1019.0,1023.8,999.8,979.9,952.4,1003.5,1007.880998,978.4,985.7856987,
465,1807-04-11,972.5,948.3,979.5,1002.3,1007.4,1015.6,1012.9,996.8,974.9,945.9,1008.5,1011.168707,967.9,980.1916323,
466,1807-04-12,966.5,942.7,972.7,995.7,998.7,1012.2,1005.6,992.3,968.7,939.9,999.6,1010.808628,964.9,974.816034,
467,1807-04-13,959.2,936.9,964.2,991.1,996.2,1008.5,999.6,989.3,961.9,934.9,1000.0,1003.807527,958.3,972.1182037,
468,1807-04-14,957.7,935.9,963.4,989.6,997.5,1008.0,998.9,989.3,960.4,931.9,1011.2,993.2491451,956.6,970.0980833,
469,1807-04-15,948.1,926.6,955.4,981.1,997.1,993.4,995.0,972.7,952.2,922.9,1003.3,988.6842851,951.6,961.8440313,
470,1807-04-16,951.1,930.6,958.4,985.0,1004.9,997.0,998.0,980.2,953.8,926.9,999.2,988.6842851,949.6,956.8304984,
471,1807-04-17,957.1,935.4,963.9,993.2,1012.2,992.8,1008.2,975.7,959.8,930.4,998.2,985.7585784,954.8,967.8980083,
472,1807-04-18,964.1,941.6,967.7,998.6,1015.2,995.3,1011.8,980.2,965.9,936.4,1009.0,982.8324442,961.3,974.7726578,
473,1807-04-19,968.2,943.9,972.0,1002.1,1019.5,998.7,1014.2,983.2,967.9,939.4,1019.7,995.1019948,964.7,975.9507755,
474,1807-04-20,973.3,948.2,975.5,1006.6,1026.4,1003.2,1021.5,989.3,976.4,943.4,1027.1,1008.383613,969.7,976.8721682,
475,1807-04-21,975.4,951.2,978.0,1009.0,1026.4,1010.4,1022.6,993.8,977.6,947.1,1029.7,1000.382838,973.1,981.5110955,
476,1807-04-22,973.2,949.5,978.0,1007.1,1017.2,1016.0,1017.5,1001.3,976.9,946.1,1036.9,999.7404662,972.0,988.8693701,
477,1807-04-23,976.3,953.1,979.5,1008.6,1017.8,1020.8,1019.0,1002.8,976.9,949.6,1034.1,1003.306408,975.8,991.6140176,
478,1807-04-24,978.4,955.1,982.2,1009.7,1021.7,1020.5,1023.2,1002.8,978.9,954.4,1030.1,1003.449585,978.3,990.6689504,
479,1807-04-25,979.3,955.1,982.7,1011.8,1025.1,1020.5,1024.7,1002.8,980.4,954.7,1025.7,1006.444957,977.9,989.1693002,
