station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
Zurich_Meyer,ta,Zurich,1761-06-01,1762-12-31,579,1.59,579,1,1,0,1761-06-01..1762-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Meyer_17610601-17621231_ta_subdaily_qc.tsv
Zurich_Muralt,dd,Zurich,1760-01-01,1793-04-13,12157,33.28,12157,1,1,0,1760-01-01..1793-04-13,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Muralt_17600101-17930413_dd_subdaily_qc.tsv
Zurich_Muralt,p,Zurich,1760-01-01,1793-04-13,12157,33.28,12157,1,1,0,1760-01-01..1793-04-13,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Muralt_17600101-17930413_p_subdaily_qc.tsv
Zurich_Muralt,rrt,Zurich,1781-01-03,1793-04-08,4479,12.26,4479,1,1,0,1781-01-03..1793-04-08,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Muralt_17810103-17930408_rrt_subdaily.tsv
Zurich_Muralt,ta,Zurich,1760-01-01,1793-05-31,12205,33.42,12205,1,1,0,1760-01-01..1793-05-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Muralt_17600101-17930531_ta_subdaily_qc.tsv
Zurich_SNG,dd,Zurich,1830-06-14,1832-03-31,657,1.80,657,1,1,0,1830-06-14..1832-03-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_SNG_18300614-18320331_dd_subdaily_qc.tsv
Zurich_SNG,p,Zurich,1830-06-14,1832-03-31,657,1.80,657,1,1,0,1830-06-14..1832-03-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_SNG_18300614-18320331_p_subdaily_qc.tsv
Zurich_SNG,rh,Zurich,1830-06-14,1832-03-31,657,1.80,657,1,1,0,1830-06-14..1832-03-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_SNG_18300614-18320331_rh_subdaily_qc.tsv
Zurich_SNG,rrt,Zurich,1830-06-15,1832-03-30,655,1.79,655,1,1,0,1830-06-15..1832-03-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_SNG_18300615-18320330_rrt_subdaily.tsv
Zurich_SNG,ta,Zurich,1830-06-14,1832-03-31,657,1.80,657,1,1,0,1830-06-14..1832-03-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_SNG_18300614-18320331_ta_subdaily_qc.tsv
Zurich_SNG,w,Zurich,1830-06-14,1832-03-31,657,1.80,657,1,1,0,1830-06-14..1832-03-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_SNG_18300614-18320331_w_subdaily.tsv
Zurich_Scheuchzer,p,Zurich,1731-02-01,1733-06-20,871,2.38,871,1,1,0,1731-02-01..1733-06-20,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Scheuchzer_17310201-17330620_p_subdaily_qc.tsv
Zurich_Weiss,dd,Zurich,1823-12-01,1824-06-30,213,0.58,213,1,1,0,1823-12-01..1824-06-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Weiss_18231201-18240630_dd_subdaily_qc.tsv
Zurich_Weiss,p,Zurich,1823-12-01,1824-06-30,213,0.58,213,1,1,0,1823-12-01..1824-06-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Weiss_18231201-18240630_p_subdaily_qc.tsv
Zurich_Weiss,rrt,Zurich,1823-12-03,1824-06-27,208,0.57,208,1,1,0,1823-12-03..1824-06-27,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Weiss_18231203-18240627_rrt_subdaily.tsv
Zurich_Weiss,ta,Zurich,1823-12-01,1824-06-30,213,0.58,213,1,1,0,1823-12-01..1824-06-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Weiss_18231201-18240630_ta_subdaily_qc.tsv
Zwanenburg,dd,Zwanenburg,1738-01-01,1860-12-31,44925,123.00,44925,1,1,0,1738-01-01..1860-12-31,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/Zwanenburg_17380101-18601231_dd_subdaily_qc.tsv
Zwanenburg,p,Zwanenburg,1738-01-01,1860-12-31,44925,123.00,44925,1,1,0,1738-01-01..1860-12-31,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/Zwanenburg_17380101-18601231_p_subdaily_qc.tsv
Zwanenburg,rr,Zwanenburg,1738-01-14,1860-11-30,44881,122.88,44881,1,1,0,1738-01-14..1860-11-30,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/Zwanenburg_17380114-18601130_rr_subdaily_qc.tsv
Zwanenburg,ta,Zwanenburg,1738-01-01,1860-12-31,44925,123.00,44925,1,1,0,1738-01-01..1860-12-31,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/Zwanenburg_17380101-18601231_ta_subdaily_qc.tsv
Zwanenburg_DeBilt,p,Zwanenburg,1743-01-01,1850-12-31,39446,108.00,39446,1,1,0,1743-01-01..1850-12-31,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/Zwanenburg_DeBilt_17430101-18501231_p_subdaily_qc.tsv
