dirname,filename,variable,year
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1946
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1947
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1948
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1949
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1950
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1951
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1952
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1953
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1954
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1955
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1956
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1957
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1958
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1959
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1960
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1961
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1962
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1963
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1964
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1965
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1966
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1967
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1968
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1969
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1970
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1971
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1972
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1973
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1974
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1975
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1976
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1977
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1978
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1979
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1980
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1981
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1982
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1983
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1984
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1985
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1986
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1987
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1988
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1989
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1990
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1991
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1992
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1993
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1994
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1995
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1996
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1997
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1998
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,1999
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2000
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2001
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2002
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2003
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2004
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2005
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2006
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2007
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2008
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2009
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2010
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2011
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2012
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2013
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2015
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2016
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2017
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2018
Kirov,GHCNd_Kirov_18810101-20190831_rr_daily.tsv,rr,2019
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1886
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1887
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1888
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1889
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1890
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1891
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1892
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1893
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1894
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1895
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1896
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1897
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1898
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1899
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1900
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1901
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1902
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1903
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1904
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1905
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1906
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1907
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1908
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1909
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1910
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1911
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1912
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1913
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1914
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1915
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1916
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1917
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1945
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1946
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1947
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1948
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1949
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1950
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1951
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1952
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1953
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1954
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1955
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1956
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1957
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1958
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1959
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1960
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1961
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1962
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1963
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1964
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1965
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1966
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1967
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1968
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1969
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1970
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1971
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1972
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1973
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1974
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1975
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1976
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1977
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1978
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1979
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1980
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1981
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1982
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1983
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1984
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1985
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1986
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1987
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1988
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1989
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1990
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1991
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1992
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,1993
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,2000
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,2001
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,2002
Kisinev,GHCNd_Kisinev_18861101-20031231_rr_daily.tsv,rr,2003
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1886
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1887
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1888
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1889
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1890
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1891
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1892
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1893
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1894
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1895
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1896
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1897
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1898
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1899
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1900
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1901
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1902
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1903
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1904
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1905
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1906
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1907
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1908
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1909
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1910
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1911
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1912
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1913
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1914
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1915
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1916
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1917
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1945
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1946
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1947
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1948
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1949
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1950
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1951
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1952
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1953
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1954
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1955
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1956
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1957
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1958
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1959
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1960
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1961
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1962
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1963
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1964
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1965
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1966
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1967
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1968
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1969
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1970
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1971
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1972
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1973
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1974
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1975
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1976
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1977
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1978
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1979
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1980
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1981
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1982
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1983
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1984
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1985
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1986
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1987
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1988
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1989
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1990
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1991
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1992
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1993
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1994
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1995
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1996
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1997
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1998
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,1999
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2000
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2001
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2002
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2003
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2004
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2005
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2006
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2007
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2008
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2009
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2010
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2011
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2012
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2013
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2014
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2015
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2016
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2017
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2018
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2019
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2020
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2021
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2022
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2023
Kisinev,GHCNd_Kisinev_18861101-20241231_ta_daily.tsv,ta,2024
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1886
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1887
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1888
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1889
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1890
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1891
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1892
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1893
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1894
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1895
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1900
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1901
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1902
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1903
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1904
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1907
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1908
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1909
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1910
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1911
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1912
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1913
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1914
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1915
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1917
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1918
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1923
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1924
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1925
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1926
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1927
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1928
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1929
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1930
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1931
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1932
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1933
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1934
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1935
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1936
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1937
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1938
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1939
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1940
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1941
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1942
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1943
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1944
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1945
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1946
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1947
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1948
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1949
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1950
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1951
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1952
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1953
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1954
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1955
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1956
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1957
Kislovodsk,ECAD_Kislovodsk_18860101-20190630_ta_daily.tsv,ta,1958
